timestamp,device_id,user_id,heart_rate_bpm,body_temp_celsius,blood_oxygen_level,respiration_rate,activity_level,step_count,sleep_duration_min,sleep_quality_index,device_battery_level,environment_temp_celsius,noise_level_db,location_type,is_synced_to_cloud,data_flag,activity_label
02-07-2025 19:46,DEV016,USR_162,75.58547714,36.81733072,97.19631181,19.51781188,2,48,360.2,0.62,53.6,21,78.2,Moving,FALSE,FALSE,Walk
02-07-2025 19:47,DEV002,USR_209,74.74902113,37.20131238,96.93190645,11.30525223,9,4,0,0,30.9,33.1,79.1,Outdoor,FALSE,FALSE,Run
02-07-2025 19:48,DEV001,USR_293,60.96940736,38.02585631,97.01066762,22.39979404,0,182,345.9,0.33,84.8,26.3,40.5,Moving,TRUE,FALSE,Climb_Stairs
02-07-2025 19:49,DEV004,USR_199,82.25493586,36.91151513,97.02815538,16.83266191,5,106,0,0,22.7,19.6,50.7,Outdoor,TRUE,FALSE,Climb_Stairs
02-07-2025 19:50,DEV008,USR_275,79.87375138,36.41150439,97.04333241,16.21615255,9,32,0,0,90.8,22,34.6,Moving,TRUE,TRUE,Descend_Stairs
02-07-2025 19:51,DEV011,USR_270,73.92784078,36.94665312,97.20403243,20.01999966,3,75,0,0,53.3,31.7,55.4,Outdoor,TRUE,FALSE,Run
02-07-2025 19:52,DEV016,USR_129,86.04790842,37.27260716,97.30197278,16.86005446,1,48,78,0.13,85.3,30.7,52.9,Moving,TRUE,FALSE,Sit
02-07-2025 19:53,DEV008,USR_179,91.90147774,37.27513964,97.8220472,14.80134083,8,136,0,0,48.5,32.3,61.8,Indoor,FALSE,TRUE,Walk
02-07-2025 19:54,DEV009,USR_125,70.86179674,36.83576659,98.72542106,22.58177546,9,250,0,0,80.7,21.7,79.6,Indoor,FALSE,FALSE,Fall
02-07-2025 19:55,DEV001,USR_263,80.77134619,36.94761487,96.58695082,17.1273464,6,70,0,0,37.8,24.9,88.1,Indoor,TRUE,FALSE,Walk
02-07-2025 19:56,DEV015,USR_226,75.58048839,36.12913888,96.72413569,19.10481449,5,72,0,0,13.3,34.3,40.5,Outdoor,FALSE,FALSE,Run
02-07-2025 19:57,DEV012,USR_218,75.39878981,35.64899391,98.34601194,21.42379852,1,108,99.4,0.5,81.1,25.5,39.9,Outdoor,TRUE,TRUE,Walk
02-07-2025 19:58,DEV003,USR_211,61.7006792,36.46557685,97.1959589,13.21202624,2,92,476.9,0.96,84.6,22.5,31.3,Moving,FALSE,FALSE,Workout
02-07-2025 19:59,DEV015,USR_225,72.74534,36.90751791,96.07601967,17.18914517,3,150,0,0,78,31.9,43.2,Outdoor,FALSE,FALSE,Sleep
02-07-2025 20:00,DEV010,USR_140,63.6304396,37.46188103,96.7008638,17.05824883,4,34,0,0,82.6,26.1,59.1,Indoor,TRUE,FALSE,Walk
02-07-2025 20:01,DEV020,USR_262,61.83105486,36.36247765,98.87590842,19.7732154,2,151,36.5,0.14,29.2,24,47.5,Moving,FALSE,FALSE,Workout
02-07-2025 20:02,DEV008,USR_232,81.81149519,37.05194394,97.77308886,11.99456017,5,96,0,0,90.4,21.3,35.2,Indoor,TRUE,FALSE,Workout
02-07-2025 20:03,DEV018,USR_166,50,36.12738377,99.11642556,10.61150602,6,596,0,0,46.5,21.6,67.7,Outdoor,TRUE,FALSE,Fall
02-07-2025 20:04,DEV008,USR_247,71.62149309,35.98158608,94.65362568,12.79637132,3,234,0,0,81.2,23.7,40.8,Indoor,FALSE,FALSE,Sleep
02-07-2025 20:05,DEV009,USR_249,78.44256181,36.3350367,96.27502599,14.21890172,5,245,0,0,18.9,22.7,36.6,Moving,TRUE,FALSE,Sleep
02-07-2025 20:06,DEV003,USR_237,78.94914811,36.54962279,96.16603337,17.69036056,5,140,0,0,86.3,28.5,60.1,Indoor,FALSE,FALSE,Idle
02-07-2025 20:07,DEV011,USR_158,75.28659498,36.15751563,96.91358272,18.90200309,5,90,0,0,92.8,24.1,71.7,Moving,TRUE,FALSE,Workout
02-07-2025 20:08,DEV004,USR_219,85.42459889,37.38549825,96.28971089,17.89199623,4,55,0,0,42.4,31.3,74.7,Indoor,TRUE,FALSE,Idle
02-07-2025 20:09,DEV016,USR_271,65.93417981,36.69464476,98.31698514,18.83578023,5,509,0,0,97.2,30.2,38.6,Moving,TRUE,TRUE,Descend_Stairs
02-07-2025 20:10,DEV010,USR_144,76.86984708,37.1369722,98.36540327,11.91350628,3,48,0,0,92.2,22,64.7,Moving,FALSE,FALSE,Idle
02-07-2025 20:11,DEV002,USR_257,53.01378654,37.50049042,96.30566084,18.32368991,5,10,0,0,29.9,31,52.1,Moving,FALSE,FALSE,Descend_Stairs
02-07-2025 20:12,DEV018,USR_174,72.12612834,36.16538923,97.1160398,16.38501708,7,73,0,0,13.2,22.8,68.3,Moving,TRUE,FALSE,Run
02-07-2025 20:13,DEV015,USR_278,65.95380279,37.05267732,97.03593747,15.02670225,10,247,0,0,45.3,22,69.7,Moving,TRUE,FALSE,Climb_Stairs
02-07-2025 20:14,DEV005,USR_178,53.54605675,37.21049105,96.41645381,11.00745114,8,105,0,0,49.7,24.8,51.9,Moving,TRUE,FALSE,Eat
02-07-2025 20:15,DEV018,USR_220,61.80573266,36.57015093,97.25974316,13.31876415,1,79,378.2,0.4,95,32.1,89.1,Outdoor,FALSE,FALSE,Sit
02-07-2025 20:16,DEV013,USR_104,74.89454949,37.26645083,96.50370099,16.79450799,7,70,0,0,72.4,25.5,61.4,Indoor,TRUE,FALSE,Workout
02-07-2025 20:17,DEV004,USR_116,87.44797346,37.57614145,96.77411634,15.27670765,6,218,0,0,27.7,25.5,75,Moving,FALSE,FALSE,Sleep
02-07-2025 20:18,DEV014,USR_231,61.13076183,37.70673193,98.02676422,21.76671693,7,22,0,0,72.5,18.1,62.9,Indoor,FALSE,FALSE,Workout
02-07-2025 20:19,DEV013,USR_206,58.76405608,35.9911681,96.68718951,22.6155619,5,336,0,0,85,30.2,58.7,Outdoor,FALSE,FALSE,Walk
02-07-2025 20:20,DEV001,USR_222,68.0376469,36.75428982,98.49080286,14.7977926,2,31,153.4,0.06,65.2,25.6,66.4,Moving,FALSE,TRUE,Sit
02-07-2025 20:21,DEV013,USR_299,50,37.50032334,97.71975296,18.42032211,7,69,0,0,41.8,33.9,33.3,Outdoor,TRUE,FALSE,Climb_Stairs
02-07-2025 20:22,DEV019,USR_177,69.37771863,36.23351095,97.95962604,21.14962095,0,73,102.8,0.11,36.1,30.1,65.3,Outdoor,TRUE,FALSE,Sit
02-07-2025 20:23,DEV020,USR_274,66.65530324,38.13065933,96.76037095,10.53737334,6,10,0,0,90.7,28.2,71.9,Moving,FALSE,FALSE,Descend_Stairs
02-07-2025 20:24,DEV010,USR_178,88.0634704,36.68725666,96.89042556,16.34630772,4,14,0,0,17.9,30.2,72.2,Moving,TRUE,FALSE,Sit
02-07-2025 20:25,DEV008,USR_242,78.63094021,37.05529634,97.74582233,18.38328007,0,96,470.8,0.31,96.1,20.5,75.8,Indoor,FALSE,FALSE,Walk
02-07-2025 20:26,DEV015,USR_186,83.29523429,37.03682489,97.65068586,13.90745029,7,63,0,0,16.1,21.6,30.5,Indoor,FALSE,TRUE,Workout
02-07-2025 20:27,DEV002,USR_170,74.06659698,37.11454131,98.05157354,17.4610269,5,10,0,0,20.9,29.9,70,Indoor,FALSE,TRUE,Descend_Stairs
02-07-2025 20:28,DEV012,USR_186,79.37322616,36.50627436,96.44193828,14.3681807,10,67,0,0,69.5,24.2,31.7,Moving,FALSE,TRUE,Fall
02-07-2025 20:29,DEV011,USR_182,74.81695914,36.75391296,96.72634909,12.5534552,6,86,0,0,58,21.5,38.5,Outdoor,FALSE,FALSE,Workout
02-07-2025 20:30,DEV009,USR_251,64.28770706,37.36286371,98.31498745,13.36919625,2,206,339.7,0.35,48.5,30.4,42.7,Moving,FALSE,FALSE,Climb_Stairs
02-07-2025 20:31,DEV002,USR_218,81.52514759,37.85552899,97.07053601,22.82756765,7,79,0,0,27.9,25,61.9,Moving,TRUE,FALSE,Sleep
02-07-2025 20:32,DEV006,USR_207,78.44451158,37.38636059,97.89886812,15.81483637,4,41,0,0,30.6,28.6,32.4,Outdoor,TRUE,TRUE,Eat
02-07-2025 20:33,DEV007,USR_135,69.68677672,36.52159262,96.63087076,18.27931258,6,160,0,0,26.4,27.6,31.8,Indoor,FALSE,FALSE,Fall
02-07-2025 20:34,DEV002,USR_286,81.75044055,36.49812945,96.32758839,15.56459625,0,49,249.5,0.35,94.3,27.6,80.6,Indoor,TRUE,TRUE,Run
02-07-2025 20:35,DEV008,USR_194,69.22551491,37.16780429,98.69003875,15.60484875,4,95,0,0,42,20,56.7,Moving,FALSE,FALSE,Descend_Stairs
02-07-2025 20:36,DEV005,USR_231,79.39722486,35.7101094,97.07072578,18.72493312,3,229,0,0,24.3,23.6,57.9,Outdoor,TRUE,FALSE,Eat
02-07-2025 20:37,DEV007,USR_241,64.82078049,37.15773922,97.37711396,15.18302617,4,298,0,0,55.9,21.2,59.3,Indoor,TRUE,FALSE,Workout
02-07-2025 20:38,DEV005,USR_233,77.75516122,37.04928485,97.705527,19.22572392,5,93,0,0,78.3,25.2,34.4,Outdoor,TRUE,FALSE,Idle
02-07-2025 20:39,DEV008,USR_281,83.11376089,37.41942802,96.00237213,14.824139,3,34,0,0,12.9,30.6,45.5,Outdoor,FALSE,FALSE,Descend_Stairs
02-07-2025 20:40,DEV010,USR_279,75.76815071,36.44447082,98.10551292,15.5247513,2,24,68.4,0.9,98.2,34.2,81.1,Outdoor,FALSE,FALSE,Workout
02-07-2025 20:41,DEV012,USR_246,64.8708159,37.01802554,98.43900988,14.5396953,6,49,0,0,67.7,32.9,69.6,Outdoor,FALSE,TRUE,Run
02-07-2025 20:42,DEV014,USR_165,71.04850183,37.41914161,99.69883704,17.03006605,4,54,0,0,57.4,18.3,59.8,Indoor,TRUE,FALSE,Workout
02-07-2025 20:43,DEV004,USR_269,81.76982808,36.99835285,97.30634172,15.74447172,2,294,435.5,0.7,63,22.8,52,Moving,TRUE,FALSE,Sit
02-07-2025 20:44,DEV007,USR_210,72.2000322,36.78567217,98.67093279,12.31241514,3,80,0,0,82.2,21.6,53.9,Outdoor,TRUE,FALSE,Sit
02-07-2025 20:45,DEV011,USR_110,50.52296761,36.18476197,97.9142669,12.67772486,5,5,0,0,20.8,26,70.1,Indoor,FALSE,FALSE,Idle
02-07-2025 20:46,DEV006,USR_217,62.38555556,36.9910036,96.27420826,21.15995359,9,40,0,0,23.2,32.8,42.7,Indoor,TRUE,FALSE,Walk
02-07-2025 20:47,DEV004,USR_205,70.35828381,37.31981616,96.46348737,19.0327287,6,20,0,0,41.7,20.1,62.5,Indoor,FALSE,FALSE,Eat
02-07-2025 20:48,DEV018,USR_282,82.23680849,36.23805861,98.04770619,15.75815091,3,36,0,0,70.8,20.3,48,Indoor,FALSE,FALSE,Run
02-07-2025 20:49,DEV005,USR_291,70.97168494,36.78069143,96.81531911,10.69575627,1,77,367.1,0.11,81.2,18.4,56.6,Outdoor,FALSE,FALSE,Eat
02-07-2025 20:50,DEV004,USR_217,77.26928531,36.85040443,96.32873179,16.76117351,0,65,118.7,0.5,23.5,30.6,65.6,Indoor,FALSE,FALSE,Eat
02-07-2025 20:51,DEV016,USR_267,76.138592,36.02932117,98.47547296,16.39345812,3,46,0,0,91.7,18.6,32.3,Outdoor,FALSE,FALSE,Run
02-07-2025 20:52,DEV009,USR_219,79.17530516,36.30386514,96.86700297,18.83080016,9,68,0,0,48.6,18.2,64.1,Moving,TRUE,FALSE,Climb_Stairs
02-07-2025 20:53,DEV004,USR_263,71.64968101,36.96816928,97.02309007,18.51661258,1,103,307.5,0.27,34,32.7,30.8,Indoor,TRUE,FALSE,Walk
02-07-2025 20:54,DEV014,USR_233,76.10695314,36.2063898,97.00739713,19.30758087,7,6,0,0,66,31.8,89.5,Outdoor,FALSE,FALSE,Walk
02-07-2025 20:55,DEV004,USR_177,91.80196342,36.82562176,97.34941166,15.59032867,4,95,0,0,21,24.4,45.7,Moving,FALSE,FALSE,Sleep
02-07-2025 20:56,DEV001,USR_279,70.81121237,35.67022334,98.26899154,10,7,192,0,0,30.2,26.6,68.9,Outdoor,TRUE,FALSE,Walk
02-07-2025 20:57,DEV001,USR_261,59.0719071,35.80868684,98.45369513,15.30424479,5,46,0,0,57.9,18.4,60.5,Moving,FALSE,TRUE,Sleep
02-07-2025 20:58,DEV004,USR_142,84.21834906,37.16355688,95.87299808,19.78787756,6,213,0,0,56.9,29.2,51.5,Outdoor,FALSE,FALSE,Fall
02-07-2025 20:59,DEV018,USR_279,56.52758403,36.04368561,96.70877282,13.17138749,9,21,0,0,43.2,32.5,74.3,Moving,FALSE,FALSE,Workout
02-07-2025 21:00,DEV001,USR_162,78.67536095,36.66433042,97.7545343,14.04930074,10,116,0,0,78.1,21.5,67.3,Outdoor,TRUE,FALSE,Fall
02-07-2025 21:01,DEV020,USR_190,83.44205159,37.11665062,97.61426523,19.79009225,7,33,0,0,61.4,19,87.6,Indoor,FALSE,FALSE,Idle
02-07-2025 21:02,DEV001,USR_218,71.10999463,36.52105387,97.75236592,14.75335519,4,99,0,0,13.8,24.6,47.6,Moving,TRUE,FALSE,Sleep
02-07-2025 21:03,DEV007,USR_212,76.59033905,37.12802178,96.26980788,19.73717523,7,273,0,0,94.8,27.4,59.7,Moving,FALSE,FALSE,Idle
02-07-2025 21:04,DEV002,USR_188,84.43103578,36.32536025,98.24617405,16.1975892,2,37,392.7,0.1,51,25.3,34.4,Indoor,TRUE,FALSE,Idle
02-07-2025 21:05,DEV007,USR_162,61.30090857,36.99409115,94.91164084,16.0507594,2,320,470.5,0.53,56.4,22.9,89.8,Outdoor,TRUE,FALSE,Walk
02-07-2025 21:06,DEV014,USR_107,68.40720965,35.93888572,97.61687697,15.38371201,10,33,0,0,83.3,18.1,50,Outdoor,FALSE,FALSE,Climb_Stairs
02-07-2025 21:07,DEV008,USR_172,88.66589343,37.13888328,97.76500636,16.72396961,0,77,423.4,0.05,48.2,21.1,31.3,Moving,FALSE,FALSE,Run
02-07-2025 21:08,DEV020,USR_173,64.063835,36.95862929,95.7508372,18.36849628,1,54,328.8,0.77,39.6,33.7,86.3,Indoor,FALSE,FALSE,Run
02-07-2025 21:09,DEV013,USR_216,51.41319314,37.72721545,95.96699842,13.13149582,2,113,300.8,0.17,89.6,29.6,51.8,Indoor,FALSE,FALSE,Walk
02-07-2025 21:10,DEV008,USR_285,64.90965888,36.96806145,96.2285463,15.63420876,4,16,0,0,67,29.5,38.9,Outdoor,TRUE,FALSE,Descend_Stairs
02-07-2025 21:11,DEV009,USR_294,68.84841694,37.47101767,97.47718631,17.51101232,7,28,0,0,74.8,22.2,42.9,Outdoor,TRUE,FALSE,Sit
02-07-2025 21:12,DEV005,USR_297,91.28633801,37.05409647,97.96331572,17.09870726,1,186,358,0.58,38.8,21.4,55.1,Outdoor,TRUE,FALSE,Walk
02-07-2025 21:13,DEV016,USR_249,91.38190471,36.32311817,96.23510579,12.15464741,5,164,0,0,23.1,26.2,74.8,Indoor,FALSE,TRUE,Walk
02-07-2025 21:14,DEV015,USR_271,50,36.67902089,98.69339444,15.74218158,9,71,0,0,35.8,32.5,65.8,Moving,FALSE,FALSE,Eat
02-07-2025 21:15,DEV018,USR_281,76.52941593,37.70981829,98.40772552,17.32143939,7,23,0,0,52,34.7,63.3,Moving,FALSE,FALSE,Idle
02-07-2025 21:16,DEV011,USR_173,59.96342374,37.46331082,98.50541102,11.88471575,9,142,0,0,38.1,29.9,59.7,Outdoor,TRUE,FALSE,Walk
02-07-2025 21:17,DEV010,USR_204,68.91685631,36.37355598,95.76834248,15.15868516,7,33,0,0,41.7,21.6,62.7,Outdoor,TRUE,FALSE,Descend_Stairs
02-07-2025 21:18,DEV016,USR_287,75.066927,36.62968847,97.99446649,11.84851359,8,146,0,0,74.2,32.1,36,Indoor,FALSE,FALSE,Eat
02-07-2025 21:19,DEV001,USR_240,70.16965515,36.22127752,98.38225751,11.72479967,0,13,74.2,0.38,99.3,27.7,67.3,Indoor,FALSE,FALSE,Idle
02-07-2025 21:20,DEV019,USR_114,92.73664175,36.61489298,97.60242866,17.58206424,4,492,0,0,44.9,28.1,36.4,Indoor,FALSE,FALSE,Descend_Stairs
02-07-2025 21:21,DEV017,USR_182,64.53863979,36.26657008,96.40513651,17.18071603,4,8,0,0,83.7,23.8,81,Indoor,FALSE,TRUE,Climb_Stairs
02-07-2025 21:22,DEV019,USR_225,66.1874405,37.0117767,96.68797513,14.02561682,3,194,0,0,87.4,25,66.7,Outdoor,FALSE,FALSE,Descend_Stairs
02-07-2025 21:23,DEV005,USR_300,69.90297894,37.44775379,98.23778676,20.70093654,10,99,0,0,73.3,23.9,49.8,Moving,FALSE,FALSE,Idle
02-07-2025 21:24,DEV011,USR_237,75.60190184,35.95096193,98.11543925,10,8,7,0,0,61.5,27.8,53,Outdoor,TRUE,FALSE,Descend_Stairs
02-07-2025 21:25,DEV009,USR_275,68.78299688,37.4678507,97.14851223,17.98578869,3,226,0,0,68.6,31.1,66.8,Indoor,TRUE,FALSE,Run
02-07-2025 21:26,DEV006,USR_290,77.18880676,36.81404231,96.73858103,14.56448386,7,20,0,0,91.8,25,81,Outdoor,TRUE,TRUE,Fall
02-07-2025 21:27,DEV018,USR_117,56.98173481,36.39069705,96.40127582,18.02310336,4,49,0,0,67.6,25.3,32.8,Outdoor,TRUE,FALSE,Walk
02-07-2025 21:28,DEV005,USR_256,64.48143256,36.80305933,97.81950077,17.45345272,9,11,0,0,73.2,32,79.3,Indoor,TRUE,FALSE,Run
02-07-2025 21:29,DEV013,USR_100,58.96527571,36.30654031,96.59884766,17.53492919,5,253,0,0,42.4,31.3,85.3,Indoor,TRUE,FALSE,Idle
02-07-2025 21:30,DEV017,USR_230,79.31718476,36.53518494,96.64794686,12.21424307,5,185,0,0,57.5,20.1,45.1,Indoor,FALSE,FALSE,Sit
02-07-2025 21:31,DEV002,USR_183,57.76839723,37.79892239,99.00970182,13.70620639,5,140,0,0,91.8,26.7,73.1,Indoor,FALSE,FALSE,Workout
02-07-2025 21:32,DEV013,USR_274,74.37234876,37.14433115,98.68991972,18.81069758,6,184,0,0,36.7,33.3,67.2,Indoor,TRUE,FALSE,Sleep
02-07-2025 21:33,DEV020,USR_182,56.41300195,37.74358303,96.32303679,19.41373052,4,65,0,0,91.1,26.7,69.6,Outdoor,TRUE,FALSE,Climb_Stairs
02-07-2025 21:34,DEV003,USR_124,65.59485776,37.00993731,97.82394278,19.41429128,6,18,0,0,21.6,27.6,32.9,Moving,TRUE,FALSE,Sleep
02-07-2025 21:35,DEV012,USR_224,96.75064639,36.91552956,97.78121053,16.20156303,3,518,0,0,40.8,23.9,38.1,Indoor,TRUE,FALSE,Workout
02-07-2025 21:36,DEV008,USR_232,83.4153766,37.47839984,97.42303546,13.1752511,4,112,0,0,83.5,29.7,67,Indoor,FALSE,FALSE,Sit
02-07-2025 21:37,DEV019,USR_123,92.91665435,36.2235669,97.10796013,14.4138351,6,264,0,0,12.1,33.7,65.4,Indoor,FALSE,FALSE,Walk
02-07-2025 21:38,DEV014,USR_237,66.9311265,37.48597603,97.43066629,18.08363666,8,207,0,0,69.8,27.6,72.6,Outdoor,FALSE,FALSE,Walk
02-07-2025 21:39,DEV016,USR_296,83.15124315,36.4351768,98.08305073,15.88815635,0,95,461.1,0.33,78.5,27,43.2,Indoor,FALSE,FALSE,Sleep
02-07-2025 21:40,DEV005,USR_234,75.80177388,36.84691647,97.52070868,12.79381914,4,96,0,0,85.7,30.4,57.8,Indoor,FALSE,TRUE,Walk
02-07-2025 21:41,DEV008,USR_264,68.5159417,36.66554616,98.05778672,15.499236,9,228,0,0,81.8,33.3,42.9,Outdoor,FALSE,FALSE,Sleep
02-07-2025 21:42,DEV004,USR_148,83.99537839,37.22292192,97.52807618,21.10397532,7,183,0,0,19.4,34.1,40.9,Moving,FALSE,FALSE,Fall
02-07-2025 21:43,DEV017,USR_231,67.61818881,36.10982582,97.0849862,17.24004634,6,43,0,0,71.4,21.1,52.9,Outdoor,TRUE,FALSE,Climb_Stairs
02-07-2025 21:44,DEV003,USR_142,58.61200788,36.48609063,97.86661224,18.3141833,2,1,186,0.53,35,29.9,54.7,Indoor,FALSE,FALSE,Workout
02-07-2025 21:45,DEV019,USR_193,63.90724081,37.0049044,97.32855426,14.07666272,0,48,138.5,0.22,37.2,32.7,76,Moving,TRUE,FALSE,Sleep
02-07-2025 21:46,DEV009,USR_157,67.41367603,37.76757613,95.75327063,16.1744917,4,68,0,0,15.2,19.5,45.8,Indoor,FALSE,FALSE,Idle
02-07-2025 21:47,DEV009,USR_183,66.49299118,36.15064018,95.88188818,15.13445057,3,30,0,0,16.1,23.5,34.3,Moving,TRUE,FALSE,Sit
02-07-2025 21:48,DEV016,USR_151,63.46471692,37.5619729,96.70025985,14.88705787,2,421,405.9,0.02,65.5,22.4,36.3,Indoor,FALSE,FALSE,Fall
02-07-2025 21:49,DEV016,USR_137,64.5941846,36.44009322,97.90172564,22.16557823,2,80,469.9,0.79,79.7,24,30.5,Outdoor,TRUE,FALSE,Descend_Stairs
02-07-2025 21:50,DEV001,USR_291,74.05412697,36.78008971,97.0655498,13.70511894,4,159,0,0,40.7,33.4,62.7,Outdoor,TRUE,FALSE,Sit
02-07-2025 21:51,DEV020,USR_168,59.15411169,37.53482194,97.32297054,16.6219775,4,27,0,0,35.3,28.2,84.1,Moving,FALSE,FALSE,Sit
02-07-2025 21:52,DEV007,USR_140,90.46603072,37.28602601,96.76878701,18.52102654,4,19,0,0,41.5,22.2,43.7,Moving,FALSE,FALSE,Workout
02-07-2025 21:53,DEV017,USR_170,84.16859709,36.37987412,96.92739172,18.57007561,10,104,0,0,40.9,31.1,37.8,Indoor,TRUE,FALSE,Eat
02-07-2025 21:54,DEV005,USR_297,55.45853969,37.06201751,95.4946876,16.94180522,5,135,0,0,25.8,22.7,85.2,Indoor,TRUE,FALSE,Climb_Stairs
02-07-2025 21:55,DEV014,USR_151,73.91007634,37.13592515,97.40439585,17.58633148,4,260,0,0,69.4,18.2,54,Indoor,FALSE,FALSE,Sit
02-07-2025 21:56,DEV017,USR_212,68.02087426,36.18308171,97.77607901,19.56817414,5,238,0,0,20.5,20.5,35,Outdoor,TRUE,FALSE,Walk
02-07-2025 21:57,DEV020,USR_201,75.18142315,36.77891195,98.23911865,15.44219375,3,43,0,0,82.9,30.5,71.4,Indoor,TRUE,FALSE,Workout
02-07-2025 21:58,DEV003,USR_152,77.66816932,36.17538224,97.52715491,15.39400001,3,34,0,0,86.6,19.7,43,Indoor,FALSE,TRUE,Workout
02-07-2025 21:59,DEV016,USR_247,73.42751587,37.38193552,97.24289938,12.29678303,0,13,336.1,0.24,66.6,21.8,53.3,Indoor,TRUE,FALSE,Eat
02-07-2025 22:00,DEV007,USR_236,76.34610716,37.12442377,97.83862516,12.74219104,2,62,147.3,0.47,79.9,20.7,37.4,Moving,TRUE,TRUE,Descend_Stairs
02-07-2025 22:01,DEV016,USR_284,74.34313989,36.05572768,96.89259075,14.10792302,10,333,0,0,29.7,28,72,Outdoor,FALSE,FALSE,Sit
02-07-2025 22:02,DEV004,USR_190,68.56924069,37.40031483,96.36654036,19.22972595,7,299,0,0,74.7,24.4,79.2,Outdoor,TRUE,FALSE,Walk
02-07-2025 22:03,DEV015,USR_105,70.48654265,36.1674572,98.47796501,15.74427121,6,56,0,0,71,31,58.5,Indoor,FALSE,FALSE,Walk
02-07-2025 22:04,DEV012,USR_118,78.68731731,36.45010863,96.5449823,14.41575808,2,355,314.6,0.99,40.5,34.5,38.7,Moving,FALSE,FALSE,Workout
02-07-2025 22:05,DEV010,USR_135,74.37348119,36.3795936,97.42916609,10,5,40,0,0,67.2,20.8,76,Moving,FALSE,FALSE,Eat
02-07-2025 22:06,DEV003,USR_197,80.02501154,36.87932373,97.90470411,16.1944717,8,82,0,0,15.7,29.8,33.6,Indoor,FALSE,FALSE,Sit
02-07-2025 22:07,DEV002,USR_267,75.47410478,36.59011514,96.82318926,16.59781664,5,12,0,0,22.8,24.3,80.2,Moving,TRUE,FALSE,Eat
02-07-2025 22:08,DEV009,USR_247,52.19146153,36.6180646,95.87356924,17.24701592,0,163,445.9,0.76,49.5,26.6,37.5,Moving,TRUE,FALSE,Sit
02-07-2025 22:09,DEV004,USR_128,62.11628938,37.08998829,98.98406055,18.33338426,8,30,0,0,70.1,33.7,85.1,Indoor,TRUE,FALSE,Sleep
02-07-2025 22:10,DEV002,USR_169,75.59692104,37.22433048,96.54349971,14.26072037,2,2,208.8,0.48,25.2,18.7,41.3,Indoor,FALSE,FALSE,Eat
02-07-2025 22:11,DEV016,USR_243,79.72622986,36.51620582,97.74333957,12.5710984,5,21,0,0,45.4,19.7,40.4,Moving,TRUE,FALSE,Climb_Stairs
02-07-2025 22:12,DEV002,USR_166,58.72715962,36.21148981,97.29360094,16.3629863,5,145,0,0,37.8,32,41,Indoor,TRUE,FALSE,Idle
02-07-2025 22:13,DEV018,USR_132,75.07552918,36.71792228,97.87562123,15.3570158,6,238,0,0,91.4,33.7,59.8,Outdoor,FALSE,FALSE,Descend_Stairs
02-07-2025 22:14,DEV014,USR_246,63.81314957,35.91505433,96.52664258,19.20675525,4,74,0,0,21,23,45.5,Moving,TRUE,FALSE,Idle
02-07-2025 22:15,DEV016,USR_187,72.92062296,36.59875816,97.94509726,17.65554274,6,69,0,0,31,21.9,57.9,Indoor,TRUE,FALSE,Workout
02-07-2025 22:16,DEV006,USR_262,72.15983767,36.67478639,98.01152567,16.24374123,3,221,0,0,94.7,26.4,51.3,Indoor,FALSE,FALSE,Sit
02-07-2025 22:17,DEV001,USR_295,81.2576245,35.91837453,96.58780673,17.57444111,1,82,238.2,0.1,81.7,21,36.9,Indoor,TRUE,FALSE,Run
02-07-2025 22:18,DEV009,USR_183,58.40710949,37.62526045,97.32779784,14.42551264,6,45,0,0,27.3,28.7,83.3,Outdoor,FALSE,FALSE,Eat
02-07-2025 22:19,DEV011,USR_148,85.36594076,37.35095892,98.01511195,21.42467203,5,226,0,0,79.6,33.5,55.9,Outdoor,FALSE,FALSE,Sit
02-07-2025 22:20,DEV004,USR_201,74.37041224,37.19409,98.44449985,17.28536404,6,174,0,0,35.9,24.9,64.2,Moving,TRUE,FALSE,Sleep
02-07-2025 22:21,DEV018,USR_258,61.89670212,36.51606843,97.5236206,13.36217661,2,135,287.7,0.76,16.3,26.2,49.4,Outdoor,TRUE,FALSE,Sit
02-07-2025 22:22,DEV019,USR_271,76.63280342,37.19010699,97.81912734,21.28420765,5,77,0,0,14.7,29.4,46.4,Indoor,FALSE,FALSE,Sleep
02-07-2025 22:23,DEV019,USR_101,85.1199279,36.73977857,97.85782106,15.05989411,6,16,0,0,67.5,26.3,35.9,Outdoor,FALSE,FALSE,Descend_Stairs
02-07-2025 22:24,DEV012,USR_292,78.59573957,37.73144778,97.80299086,19.02259421,0,62,459.5,0.14,50.2,29.1,56,Moving,FALSE,FALSE,Fall
02-07-2025 22:25,DEV001,USR_197,92.12955849,36.30549778,96.49173224,13.89333854,1,205,257.4,0.24,44.6,19.8,84.2,Moving,TRUE,FALSE,Workout
02-07-2025 22:26,DEV014,USR_119,74.91861313,36.77211283,98.50272455,14.6364751,4,3,0,0,64.6,23.3,56.6,Indoor,FALSE,TRUE,Walk
02-07-2025 22:27,DEV001,USR_163,70.50469635,36.5173064,98.21522327,18.55073656,3,67,0,0,84.5,24.4,53.9,Moving,FALSE,FALSE,Workout
02-07-2025 22:28,DEV016,USR_165,84.18257923,36.61349814,96.28593548,10,3,24,0,0,38.3,31.4,52.4,Indoor,TRUE,FALSE,Climb_Stairs
